# This file was produced by the NASA Exoplanet Archive  http://exoplanetarchive.ipac.caltech.edu,,,,,,,
# Mon Mar 16 21:25:09 2020,,,,,,,
#,,,,,,,
# User preference: *,,,,,,,
#,,,,,,,
# CONSTRAINT:  order by pl_imppar desc,,,,,,,
#,,,,,,,
# COLUMN kepid:          KepID,,,,,,,
# COLUMN pl_name:     KOI Name,,,,,,,
# COLUMN pl_orbper:     Orbital Period [days],,,,,,,
# COLUMN pl_imppar:     Impact Parameter,,,,,,,
# COLUMN pl_trandur:   Transit Duration [hrs],,,,,,,
# COLUMN pl_rade:       Planetary Radius [Earth radii],,,,,,,
# COLUMN pl_orbsmax:        Orbit Semi-Major Axis [au],,,,,,,
# COLUMN st_rad:       Stellar Radius [Solar radii],,,,,,,
#,,,,,,,
kepid,pl_name,pl_orbper,pl_imppar,pl_trandur,pl_rade,pl_orbsmax,st_rad
8822366,K01282.01,30.86392,0.004248752,8.3623,3,0.2,1.92
6960445,K00669.01,5.0743732,0.003907976,4.1916,2.8,0.056,0.91
9053112,K00702.01,1.2748374,0.0035672,6.3516,4.27,0.026,2.78
2438070,K00363.01,2.4429432,0.003226424,2.9819,4.3,0.034,1.41
8106610,K00570.01,12.398966,0.002885648,3.3422,2.8,0.11,1.08
11769801,K02633.01,29.71571,0.002544872,29.922,1.42,0.199,1.32
10686814,K02978.01,2.618399,0.002204096,3.8911,0.89,0.031,0.551
5097470,K02767.01,1.2880677,0.00186332,3.7279,0.84,0.023,0.85
9528420,K01742.01,4.70846986,0.001522544,5.947,19.4,0.057,1.08
6032517,K02070.01,1.7914047,0.001181768,2.1473,1.7,0.029,0.96
10549562,K01294.01,9.089381,0.000840992,4.5814,3.7,0.093,1.25
10748393,K01289.01,4.8878059,0.000500216,2.4485,9.8,0.055,0.88
8509361,K01280.01,6.099,0.000159441,3.7324,2.9,0.068,2.06
11913073,K00011.01,3.7478395,-0.000181335,3.6646,2.11,0.045,0.79
10583180,K00748.01,2.6963366,-0.000522111,3.7977,1.53,0.034,0.7
9390653,K00249.01,9.549273,-0.000862887,1.6052,1.94,0.07,0.493
8180020,K01741.01,5.80312836,-0.001203663,4.9901,20.4,0.063,0.81
2449431,K02009.01,86.749,-0.001544439,9.1821,2.2,0.381,0.97
11773022,K00620.01,45.155503,-0.001885215,5.7799,7.3,0.252,0.94
7778767,K02523.01,13.03106,-0.002225991,4.4113,1.87,0.108,0.84
5183357,K01669.01,61.039,-0.002566767,8.4774,2.23,0.319,1.1
10586004,K00275.01,15.79186,-0.002907543,7.1788,1.96,0.13,1.36
10191070,K00727.01,1.2137451,-0.003248319,4.0443,3.1,0.02,0.69
8695311,K03042.01,31.02554,-0.003589095,5.8424,1.9,0.197,0.96
5217891,K03036.01,161.2287,-0.003929871,18.2139,2.6,0.558,0.79
5738496,K00556.01,9.501604,-0.004270647,3.6771,2.2,0.088,0.91
3745690,K00442.02,1.732323,-0.004611423,2.1745,1.16,0.028,0.92
3437776,K00549.01,10.297721,-0.004952199,3.9623,2.2,0.09,0.98
3340312,K00441.01,30.55296,-0.005292975,3.5999,3.1,0.202,1.1
10908248,K03146.01,39.85925,-0.005633751,8.355,1.31,0.226,1.08
1717722,K03145.02,0.9773142,-0.005974526,1.2615,1.01,0.017,0.633
11403530,K03015.01,3.614599,-0.006315302,3.3477,0.66,0.047,1
3328052,K03011.01,2.115486,-0.006656078,3.7592,1.56,0.033,0.89
9541295,K03132.01,0.5366522,-0.006996854,2.4664,0.62,0.013,1.08
9777256,K02997.01,1.332499,-0.00733763,4.3796,0.99,0.022,0.836
8509442,K02992.01,82.659,-0.007678406,3.8165,2,0.306,0.534
4076976,K03124.01,4.880548,-0.008019182,8.4794,0.75,0.051,0.71
7602070,K00514.01,11.755621,-0.008359958,3.4828,2.2,0.099,0.83
7676423,K03113.01,2.460534,-0.008700734,1.9935,1.49,0.034,0.91
10031500,K03107.01,8.58986,-0.00904151,4.1687,1.83,0.084,1.07
5282051,K00502.01,5.910321,-0.009382286,3.5129,1.52,0.061,1.02
3849155,K00390.01,1.1683106,-0.009723062,1.3463,1.5,0.021,0.87
3847708,K00389.01,3.7412365,-0.010063838,2.5199,1.34,0.044,0.714
3231137,K00382.01,3.900156,-0.010404614,2.6827,3,0.051,1.12
9020114,K03088.01,3.484149,-0.01074539,1.527,1.18,0.045,0.94
10749059,K03086.01,174.7365,-0.011086166,8.4778,3.1,0.608,0.89
5441980,K00607.01,5.8939913,-0.011426942,1.2226,7.2,0.064,0.82
3654719,K03081.01,25.91912,-0.011767718,4.8797,1.8,0.167,0.81
12316431,K00485.01,17.907674,-0.012108493,4.2082,3.1,0.138,0.99
3219643,K03072.01,24.33553,-0.012449269,3.3532,1.8,0.15,0.77
8621348,K00461.01,11.34441,-0.012790045,3.5539,1.9,0.097,0.83
10518725,K00336.01,19.51477,-0.013130821,3.6858,2.2,0.159,1.61
10383687,K00334.01,8.487855,-0.013471597,2.9984,1.6,0.081,0.996
7025846,K00565.01,2.3405289,-0.013812373,3.0345,1.43,0.035,1.06
6842682,K02649.01,7.561207,-0.014153149,2.9054,1.16,0.075,0.88
9850957,K02446.01,8.480238,-0.014493925,6.4612,1.53,0.087,1.24
5097868,K02435.01,6.802508,-0.014834701,2.5374,1.34,0.07,0.89
6864885,K02434.01,40.87795,-0.015175477,7.3128,2.1,0.232,0.94
9962455,K02748.01,23.19899,-0.015516253,10.1499,1.3,0.156,0.84
8885673,K02611.01,1.2287252,-0.015857029,1.1169,1.55,0.02,0.686
6705137,K02609.01,5.597253,-0.016197805,1.8138,1.18,0.061,0.88
10793172,K02871.02,5.363717,-0.016538581,2.7624,0.89,0.059,0.84
10664416,K02599.01,25.32497,-0.016879357,30.658,1.6,0.155,0.81
8258171,K00286.01,23.627228,-0.017220133,8.2496,3.5,0.207,2.82
6606438,K02860.01,103.4278,-0.017560909,5.375,2.6,0.439,0.8
4072333,K02731.01,2.0077599,-0.017901684,2.0804,1.8,0.03,0.82
4861527,K02727.01,25.70558,-0.01824246,5.967,1.8,0.178,1.08
7673841,K02585.01,5.341788,-0.018583236,3.6735,1.2,0.064,1.46
5513866,K02854.01,0.755112,-0.018924012,3.1794,1.4,0.016,1.008
9896018,K02579.01,2.729679,-0.019264788,2.3122,1.23,0.039,1.09
5443604,K02713.01,21.391146,-0.019605564,3.5005,1.6,0.137,0.66
9159242,K02566.01,3.044629,-0.01994634,6.0255,1.11,0.04,1.35
11414465,K02836.01,2.941938,-0.020287116,2.1156,1.18,0.036,0.687
10679583,K02549.01,3.547939,-0.020627892,2.7757,1.11,0.044,0.775
5871985,K02703.01,213.2567,-0.020968668,7.841,2.6,0.599,0.601
6307063,K02702.01,75.37822,-0.021309444,4.4884,1.8,0.339,0.8
5039129,K02546.01,1.3196772,-0.02165022,2.0496,0.99,0.025,1.06
3001885,K02540.01,2.675966,-0.021990996,2.1677,2.1,0.035,0.83
6026737,K02949.01,10.17438,-0.022331772,6.5193,1.23,0.097,1.78
4952341,K02818.01,1.7968184,-0.022672548,6.4001,3.5,0.034,1.82
8949925,K02972.01,13.25163,-0.023013324,5.7414,1.63,0.112,0.99
8560804,K02969.01,31.97381,-0.0233541,9.5696,1.02,0.201,1.03
7428316,K02809.01,7.126783,-0.023694876,3.7318,1.2,0.074,0.96
7899070,K02683.01,126.44616,-0.024035651,16.9307,4.6,0.482,0.83
3102384,K00273.01,10.573769,-0.024376427,1.736,1.82,0.098,1.072
11874577,K02779.01,34.45781,-0.024717203,7.5169,2.4,0.214,1.02
11752908,K02651.01,6.383203,-0.025057979,1.7238,2.3,0.065,0.75
3337432,K02265.01,2.976023,-0.025398755,3.8188,0.93,0.04,1.003
8126558,K02259.01,12.191471,-0.025739531,2.1725,2.5,0.098,0.94
10491044,K01763.01,2.199033,-0.026080307,2.9166,1.5,0.03,0.74
4950232,K01753.01,0.9794448,-0.026421083,1.0505,1.6,0.019,0.65
5607631,K02254.01,20.56999,-0.026761859,3.2431,1.7,0.151,0.99
9517393,K02076.01,56.77673,-0.027102635,6.999,2.92,0.294,0.95
6364327,K01744.01,5.243935,-0.027443411,11.73,1.21,0.058,0.96
8129042,K01743.01,54.3297,-0.027784187,23.4542,2.7,0.301,1.51
10544677,K02244.01,19.7357,-0.028124963,3.9369,1.6,0.15,1.07
4077901,K02239.01,12.10932,-0.028465739,8.3725,0.93,0.099,0.83
10019708,K00199.01,3.26869482,-0.028806515,3.4397,11,0.045,1.09
6307083,K02050.01,75.3781,-0.029147291,5.1315,1.3,0.316,0.74
5024482,K02041.01,1.5259258,-0.029488067,2.354,1.98,0.026,1.033
7380829,K01703.01,3.174582,-0.029828843,8.1865,1.7,0.043,1.03
2581191,K02203.01,1.9904434,-0.030169618,2.9845,1.22,0.032,1.02
5894073,K02187.01,10.585338,-0.030510394,4.522,1.9,0.097,1.01
6300348,K00212.01,5.6959013,-0.03085117,3.5762,6.4,0.064,0.92
4736569,K01996.01,10.13195,-0.031191946,3.1799,2.41,0.085,0.82
3328026,K01994.01,2.115398,-0.031532722,4.0925,1.8,0.032,0.91
10031707,K01827.01,8.589686,-0.031873498,6.5601,0.55,0.049,0.27
8107034,K02322.01,332.745,-0.032214274,20.6373,2.9,0.988,1.09
4247991,K02311.01,191.8642,-0.03255505,4.9009,0.95,0.664,0.985
5730389,K01956.01,2.7595592,-0.032895826,4.8342,1.8,0.037,0.87
7257363,K02292.01,5.233516,-0.033236602,4.3747,1.47,0.056,0.736
8652999,K01953.01,15.160311,-0.033577378,6.0321,2,0.119,1.17
4386059,K01340.01,2.9005998,-0.033918154,2.7597,1.54,0.04,1.006
5217586,K01592.01,26.069353,-0.03425893,5.5315,2.8,0.164,1.02
12019440,K00186.01,3.2432603,-0.034599706,3.0325,12.3,0.044,0.97
9705459,K01448.01,2.48658698,-0.034940482,2.9473,22,0.035,1.03
4164994,K01320.01,10.506822,-0.035281258,3.7353,8.2,0.09,0.75
5553652,K01575.01,24.32771,-0.035622034,4.8585,2.5,0.155,0.73
10341913,K01172.01,0.9337554,-0.03596281,4.2716,1.7,0.019,1.2
5210475,K01568.01,1.0089169,-0.036303585,1.557,1.6,0.02,0.74
9899280,K01559.01,1.3325655,-0.036644361,4.2268,1.55,0.02,0.609
7137725,K01699.01,2.2535473,-0.036985137,3.8449,1.53,0.036,1.42
6975615,K01698.01,2.0653504,-0.037325913,2.703,1.16,0.029,0.86
5282049,K01545.01,5.9103688,-0.037666689,3.9793,10.8,0.065,0.81
8552498,K01272.01,0.53096754,-0.038007465,2.3412,1.8,0.014,1.28
9040849,K01392.01,4.1187746,-0.038348241,3.6007,3.7,0.051,0.73
9535080,K01509.01,49.65527,-0.038689017,12.2228,3,0.277,1.32
5652237,K00164.01,4.4645483,-0.039029793,3.0312,3.2,0.057,2.02
3542588,K01217.01,3.471412,-0.039370569,3.7219,1.1,0.047,1.07
5477805,K01607.01,5.006739,-0.039711345,2.0592,2.2,0.059,1.45
6147122,K01062.01,15.451512,-0.040052121,3.6588,3,0.145,1.95
5876368,K01049.01,0.52542651,-0.040392897,1.1461,1.62,0.013,0.88
5988031,K01047.01,2.5555332,-0.040733673,6.218,1.6,0.037,0.92
2445129,K00793.01,10.318768,-0.041074449,2.9383,2.8,0.092,1.01
2445154,K01023.01,8.41206,-0.041415225,3.8392,1.63,0.07,0.602
11812062,K00776.01,3.7287325,-0.041756001,2.6047,5.5,0.045,0.79
8299955,K01147.01,2.6827708,-0.042096777,3.0368,1.41,0.039,1.27
5812701,K00012.01,17.855149,-0.042437552,7.4066,13.4,0.144,1.4
3003992,K01119.01,7.244812,-0.042778328,2.578,0.63,0.067,0.816
10743597,K00989.02,0.8170339,-0.043119104,2.2382,3.1,0.017,0.84
1433962,K00982.01,1.5926501,-0.04345988,6.0472,1.87,0.023,0.6
6862328,K00865.01,119.02088,-0.043800656,8.0568,6.9,0.469,0.86
6675056,K00859.01,10.443322,-0.044141432,2.8999,2.3,0.083,0.695
3239636,K01093.01,0.52875259,-0.044482208,3.4843,2.37,0.014,1.17
9480189,K00941.01,6.581501,-0.044822984,3.0976,3.4,0.062,0.75
10141900,K01082.01,6.503227,-0.04516376,2.5545,1.46,0.064,0.73
7779077,K01842.01,16.841896,-0.045504536,2.5807,2.6,0.122,0.95
8460600,K01730.01,6.35208972,-0.045845312,3.8651,21.3,0.062,0.77
7287415,K01369.01,3.016148,-0.046186088,2.6938,1.5,0.041,0.98
10538176,K01301.02,37.51391,-0.046526864,5.327,2.34,0.214,0.82
5706595,K02183.02,4.579497,-0.04686764,3.5654,1.27,0.054,0.88
9244756,K01969.01,16.34357,-0.047208416,5.3402,2.33,0.123,0.83
5812960,K00507.01,18.492336,-0.047549192,3.5054,3.3,0.127,0.84
11032227,K01440.01,7.19294,-0.047889968,3.3551,1.63,0.075,1
10340423,K00736.02,6.739001,-0.048230744,3.0304,1.38,0.059,0.563
10810838,K00174.01,56.35387,-0.048571519,3.3104,1.94,0.253,0.627
5113822,K00638.01,23.636883,-0.048912295,5.0505,3.8,0.161,1.16
7984047,K01552.01,77.63367,-0.049253071,4.0599,10.8,0.335,0.89
7366258,K00880.02,51.53005,-0.049593847,6.4115,5.3,0.264,0.9
4752451,K00109.01,6.4149767,-0.049934623,2.9583,3.2,0.07,1.5
9478990,K00423.01,21.087174,-0.050275399,5.9134,9.8,0.155,1.04
9959589,K03098.01,1.332567,-0.050616175,3.9691,1.32,0.024,0.97
2449074,K00378.01,4.9440222,-0.050956951,3.0607,2.61,0.054,0.884
12106929,K00359.01,5.937192,-0.051297727,3.8512,1.83,0.065,0.92
3946023,K02447.01,1.0454977,-0.051638503,2.9328,0.59,0.02,1.06
3663173,K02750.01,174.633,-0.051979279,15.7521,3.9,0.623,0.73
8703887,K00287.01,14.1709702,-0.052320055,3.6718,22,0.153,1.98
3336283,K02974.01,0.5764377,-0.052660831,2.0822,0.91,0.014,1.14
8190354,K02781.01,1.6157229,-0.053001607,2.8996,0.64,0.026,0.96
11456382,K02771.01,0.81428192,-0.053342383,2.5121,1.68,0.018,1.2
9838975,K00218.01,18.692859,-0.053683159,4.0867,17.4,0.13,0.74
9899483,K01719.01,1.332553,-0.054023935,3.795,1.7,0.026,1.43
10909127,K02200.01,3.170598,-0.054364711,1.6314,1.71,0.041,0.96
9042357,K01993.01,16.003575,-0.054705486,2.9478,1.9,0.118,0.78
7989422,K02151.01,7.477662,-0.055046262,2.5221,1.49,0.076,1.35
9529744,K01806.01,2.40456,-0.055387038,5.8741,2.2,0.037,1.12
5565497,K01789.01,1.41252409,-0.055727814,3.9261,6.9,0.031,2.3
7023960,K00187.01,30.882549,-0.05606859,5.342,14.2,0.194,0.92
11517719,K01416.01,2.49577883,-0.056409366,4.3498,16.7,0.036,1.04
10874614,K00017.01,3.23469955,-0.056750142,3.6016,11.07,0.045,1.082
11455491,K00178.01,6.142826,-0.057090918,4.718,1.32,0.07,1.14
10748390,K00003.01,4.88780026,-0.057431694,2.3684,4.68,0.052,0.742
10272640,K01074.01,3.7705565,-0.05777247,3.8162,11.1,0.049,0.99
3836375,K00807.01,1.5403964,-0.058113246,1.9054,2.9,0.025,0.81
10485250,K00745.01,16.469814,-0.058454022,9.439,8.2,0.116,0.78
7661409,K00957.01,3.1405226,-0.058794798,6.0053,3.7,0.043,1.04
9446824,K01382.01,4.20233592,-0.059135574,3.7885,24,0.052,1.08
2853093,K01099.01,161.5266,-0.05947635,3.6648,6.1,0.581,0.89
6152974,K00216.02,7.51866,-0.059817126,2.9283,1.3,0.069,0.79
3248033,K00006.01,1.3341094,-0.060157902,2.1315,2.98,0.025,1.55
4282872,K01325.01,10.035355,-0.060498678,3.398,4.6,0.091,0.88
7037540,K01347.01,14.4058538,-0.060839453,5.562,15.14,0.108,0.863
9899352,K03135.01,1.33256,-0.061180229,4.2224,1.26,0.023,0.84
7461307,K02909.01,0.7735942,-0.061521005,1.5704,0.77,0.016,0.89
6603756,K01729.01,5.204286,-0.061861781,6.222,16.4,0.055,0.85
9115681,K01865.01,1.8639143,-0.062202557,3.0034,2.7,0.033,1.57
5467124,K02161.01,2.8457393,-0.062543333,7.0532,1.28,0.039,0.88
5270698,K01543.01,3.96433383,-0.062884109,4.7665,15.8,0.05,0.98
5529643,K01679.01,0.7597663,-0.063224885,3.4617,2,0.017,0.99
7684873,K00014.01,2.94737705,-0.063565661,3.054,4.8,0.05,2.52
7380537,K00883.01,2.68889807,-0.063906437,2.0921,11.12,0.034,0.648
7778437,K00131.01,5.0142325,-0.064247213,4.599,9,0.06,1.13
8543100,K01975.01,7.560344,-0.064587989,3.9487,2.31,0.075,0.89
12120943,K01458.01,8.981345,-0.064928765,4.9733,4.2,0.084,0.61
10031885,K00329.01,8.58962,-0.065269541,5.9832,1.5,0.083,0.95
11913012,K00544.01,3.7478426,-0.065610317,3.6465,2,0.048,0.97
2452450,K00380.01,8.0970439,-0.065951093,4.6002,5.3,0.087,1.7
8773869,K00462.01,1.5763433,-0.066291869,3.22,5.1,0.026,1.92
7700871,K00088.01,2.5898322,-0.066632645,2.7248,1.7,0.036,0.98
5078939,K02438.01,1.958585,-0.06697342,2.2522,1.8,0.029,0.78
11922678,K02425.01,3.512909,-0.067314196,3.0714,1.19,0.048,1.26
12164770,K02088.01,2.630052,-0.067654972,7.6708,1.96,0.039,1.07
8823426,K01259.01,1.5065044,-0.067995748,3.1726,1.41,0.021,0.522
8544996,K00913.01,4.08227693,-0.068336524,3.2244,11.1,0.049,0.84
4263293,K01895.01,8.457521,-0.0686773,2.3245,2.1,0.07,0.579
8680979,K01891.01,15.95522,-0.069018076,3.9358,1.85,0.115,0.69
9757613,K00250.03,3.543867,-0.069358852,2.0549,1.13,0.039,0.577
9210823,K00090.01,0.82820711,-0.069699628,1.9009,3.3,0.017,1.63
5794240,K00254.01,2.45524051,-0.070040404,1.7234,9.85,0.029,0.531
5358624,K00830.01,3.52563247,-0.07038118,2.5986,9.77,0.042,0.674
11449844,K00125.01,38.478743,-0.070721956,5.0254,14.14,0.222,0.933
6209637,K01046.01,0.734525,-0.071062732,6.7027,1.7,0.017,1.256
7767559,K00895.01,4.4094114,-0.071403508,3.8575,11.4,0.05,1.01
9772531,K00950.01,31.2016889,-0.071744284,3.5355,10.41,0.158,0.52
10158990,K01080.01,1.0965841,-0.07208506,2.0671,1.4,0.019,0.82
7222086,K01701.01,2.439006,-0.072425836,1.2064,1.73,0.041,1.92
9632895,K01451.01,27.3220476,-0.072766612,5.6518,23.7,0.174,0.83
5728283,K01011.01,6.1982738,-0.073107387,7.5195,22,0.067,0.96
6468138,K01826.01,134.2519,-0.073448163,9.1677,2.59,0.52,0.94
6762829,K01740.01,18.7952642,-0.073788939,9.9924,15.9,0.138,0.95
4832175,K02846.01,0.947743,-0.074129715,1.7967,0.95,0.016,0.63
5091016,K02973.01,5.765619,-0.074470491,3.3643,1.6,0.065,1.09
5709889,K02783.01,0.5268877,-0.074811267,1.2893,0.66,0.011,0.549
11231334,K00258.01,4.1574505,-0.075152043,5.227,5,0.055,1.53
3749365,K01176.01,1.97376051,-0.075492819,1.8195,9.86,0.027,0.618
9651668,K00183.01,2.68432897,-0.075833595,2.6749,12.4,0.038,0.93
7950644,K00192.01,10.2909988,-0.076174371,4.2661,10.1,0.095,1.03
9166862,K00931.01,3.8556024,-0.076515147,3.1938,11.1,0.048,0.89
9159275,K00930.01,3.0447784,-0.076855923,6.8073,3.3,0.04,0.81
2438502,K01003.01,8.3606017,-0.077196699,7.4333,14.2,0.074,0.79
8359498,K00127.01,3.57878272,-0.077537475,2.8982,10.93,0.047,1.039
6428700,K00853.02,14.49672,-0.077878251,3.354,1.6,0.104,0.71
9766437,K00949.01,12.532507,-0.078219027,3.9195,3.1,0.107,0.93
9030537,K01892.01,62.56259,-0.078559803,5.4033,3,0.302,0.83
9823487,K01489.01,16.00451,-0.078900579,3.9316,2.03,0.115,0.73
2302548,K00988.01,10.381209,-0.079241354,2.8096,2.21,0.089,0.799
11669239,K00542.01,41.88574,-0.07958213,6.1576,2.6,0.229,1.04
10123064,K00472.01,4.243743,-0.079922906,3.375,3.4,0.051,0.9
9832208,K02553.01,88.0708,-0.080263682,6.993,1.99,0.358,0.689
3437776,K00549.02,0.63558575,-0.080604458,2.7805,2.1,0.014,0.98
10363281,K02726.01,0.9349261,-0.080945234,2.1773,1.64,0.021,1.85
3556220,K01213.01,0.7967132,-0.08128601,2.7055,1.16,0.017,1.03
11909839,K00779.01,10.4059559,-0.081626786,6.4079,12.1,0.091,1.01
5475431,K01546.01,0.9175471,-0.081967562,1.7196,9.5,0.018,0.82
3239671,K02066.01,147.9724,-0.082308338,6.8993,3.5,0.556,0.95
7433585,K02999.01,0.5455428,-0.082649114,1.9997,0.89,0.013,0.96
3656121,K00386.01,31.15857,-0.08298989,5.2014,3.4,0.2,1.12
11858748,K01471.01,1.7809803,-0.083330666,2.1587,2.3,0.028,0.84
4840513,K01541.01,2.37928191,-0.083671442,3.2246,23.8,0.037,1.07
8262210,K01073.01,1.6130154,-0.084012218,3.0781,0.99,0.025,0.811
11656840,K00774.01,7.4426623,-0.084352994,2.3182,16,0.076,1.01
12356617,K00375.01,600,-0.08469377,5.946,10.4,1.467,1.52
5514383,K00257.01,6.883403,-0.085034546,2.0797,2.61,0.075,1.164
9595827,K00217.01,3.905081,-0.085375321,2.8415,11.7,0.047,0.82
5966660,K00656.01,1.9066335,-0.085716097,2.4426,2.6,0.032,1.18
7385509,K00675.01,1.6554664,-0.086056873,3.3687,2.76,0.023,0.678
6044553,K02646.01,0.53208852,-0.086397649,2.2726,1.44,0.012,0.746
8687088,K02749.01,0.9050391,-0.086738425,1.4134,0.62,0.019,1.093
9591070,K02825.01,0.7641726,-0.087079201,2.3181,1.15,0.017,1.09
5648449,K00979.01,4.3488698,-0.087419977,2.3041,0.62,0.031,0.27
6803202,K00177.01,21.06046,-0.087760753,5.2864,1.84,0.149,1.06
8686150,K00919.01,51.425985,-0.088101529,14.8128,27,0.278,0.99
2445975,K00053.01,3.3888855,-0.088442305,2.4324,67,0.109,6.88
6468337,K01620.01,0.9598524,-0.088783081,2.0665,0.74,0.019,0.972
6891543,K01354.01,1.7525598,-0.089123857,3.9215,2.9,0.027,0.95
5709725,K00555.02,86.4926,-0.089464633,7.4094,2.68,0.363,0.903
6062088,K00658.03,11.32984,-0.089805409,3.445,1.18,0.099,0.91
9702072,K00714.01,4.1820097,-0.090146185,2.2135,2.58,0.049,0.898
10290666,K00332.01,5.45851,-0.090486961,3.9749,1.84,0.063,1.21
10873260,K00535.01,5.852981,-0.090827737,4.5641,3.3,0.064,1
7609674,K03128.01,21.23599,-0.091168513,4.2219,1,0.148,0.974
4848424,K02991.01,1.501769,-0.091509288,3.377,0.69,0.023,0.67
7840044,K00516.01,13.542027,-0.091850064,3.2142,1.7,0.11,1.01
3323887,K00377.03,1.5929716,-0.09219084,1.8159,1.67,0.027,1.012
3541800,K00491.01,4.662295,-0.092531616,2.6291,2,0.056,1.01
10619142,K03082.01,2.045145,-0.092872392,4.0316,2.7,0.04,2.13
11255761,K00482.01,4.99272,-0.093213168,2.4725,2.3,0.055,0.96
11019987,K03060.01,6.91311,-0.093553944,4.7787,0.71,0.076,1.2
3234843,K03057.01,29.72682,-0.09389472,3.476,2.7,0.189,0.83
8827575,K03052.01,10.129652,-0.094235496,3.2244,0.89,0.086,0.93
9520443,K02893.01,0.49507227,-0.094576272,1.1226,1.46,0.011,0.7
6364276,K02873.01,5.243903,-0.094917048,9.083,0.67,0.049,0.541
5881813,K02744.01,109.64811,-0.095257824,6.261,2.7,0.44,0.83
4138951,K02866.01,1.2912458,-0.0955986,2.0291,0.86,0.024,1.09
4055774,K02381.01,6.587227,-0.095939376,4.6335,1.6,0.067,0.82
10415227,K02562.01,2.932323,-0.096280152,3.4371,1.29,0.041,0.98
8617363,K02945.01,19.94738,-0.096620928,1.7659,2.5,0.142,0.85
4249611,K02821.01,79.2459,-0.096961704,5.6444,4.6,0.363,0.98
4270565,K02819.01,18.01159,-0.09730248,5.786,1.9,0.136,0.93
5980783,K02967.01,37.30304,-0.097643255,7.4793,2.2,0.219,0.88
5014903,K02966.01,7.727653,-0.097984031,2.23,1.9,0.075,0.93
10275766,K02810.01,0.6617416,-0.098324807,2.654,1.49,0.015,1.05
10904004,K02957.01,4.644899,-0.098665583,2.5301,0.65,0.049,0.686
5392702,K02510.01,12.214443,-0.099006359,7.0481,1.76,0.099,0.76
8259713,K02935.01,27.88011,-0.099347135,6.9664,1.72,0.19,1.16
3230753,K02928.01,17.73347,-0.099687911,5.3197,1.17,0.124,0.78
5041569,K02795.01,2.535532,-0.100028687,5.6083,2.4,0.037,0.98
9887224,K02464.01,0.8746291,-0.100369463,1.9629,0.64,0.016,0.742
8478994,K00245.04,51.2069,-0.100710239,8.994,0.37,0.246,0.728
5479802,K02251.01,13.262616,-0.101051015,3.8669,2.6,0.111,0.8
4770617,K02243.01,5.185444,-0.101391791,3.9484,1.52,0.06,0.99
9635510,K02234.01,2.351943,-0.101732567,3.7476,1.49,0.036,1
10294613,K01896.01,1.8544962,-0.102073343,2.9532,2.5,0.028,0.76
8009496,K01869.01,38.47716,-0.102414119,3.6589,2,0.228,0.97
6525249,K02197.01,1.7103257,-0.102754895,2.639,1.8,0.028,0.95
8625821,K01859.01,45.39692,-0.103095671,3.2731,3,0.246,0.85
8179325,K02359.01,3.172753,-0.103436447,5.2611,1.36,0.04,0.73
12885212,K02184.01,2.0575069,-0.103777222,2.481,1.36,0.029,0.662
8582291,K02330.01,2.468158,-0.104117998,3.2294,1.2,0.034,0.91
7906739,K02165.01,7.014751,-0.104458774,3.9404,1.02,0.072,0.93
10232693,K02341.01,0.9905185,-0.10479955,1.5685,2.98,0.021,2.43
3937519,K00221.02,5.89686,-0.105140326,3.3743,0.74,0.061,0.76
4150624,K01334.01,8.65312,-0.105481102,3.0585,1.8,0.078,0.77
4285107,K01333.01,2.2430251,-0.105821878,2.7773,1.47,0.032,0.79
5629985,K01578.01,2.271912,-0.106162654,5.0348,1.25,0.034,0.91
10350571,K01175.01,31.59334,-0.10650343,12.6885,1.95,0.199,1.65
10480921,K01173.01,2.0374475,-0.106844206,3.5708,1.19,0.033,1.07
5557821,K01571.01,2.9287747,-0.107184982,3.2478,2.2,0.041,0.89
11497958,K01422.05,34.14247,-0.107525758,3.3408,1.4,0.165,0.5
6891637,K01697.01,1.7525397,-0.107866534,3.9936,1.74,0.025,0.615
6891366,K01696.01,1.7525443,-0.10820731,3.6376,1.43,0.029,1.18
6616218,K01692.02,2.461098,-0.108548086,2.0837,0.84,0.036,0.951
8564587,K01270.02,11.609257,-0.108888862,1.7074,1.58,0.095,0.74
8766222,K01260.01,5.297185,-0.109229638,4.0223,1.7,0.048,0.606
8751933,K01257.01,86.64774,-0.109570414,4.2503,7.1,0.355,0.85
6383821,K01238.01,27.07259,-0.109911189,7.0142,1.9,0.17,0.86
9589323,K01488.01,3.949633,-0.110251965,1.5564,2.1,0.044,0.75
12403119,K01478.01,76.13354,-0.110592741,8.0205,5.26,0.342,0.982
8260218,K01066.01,5.7148112,-0.110933517,3.1376,9.7,0.063,0.92
8255887,K00908.01,4.708327,-0.111274293,3.1677,8.5,0.052,0.97
3838486,K00808.01,2.99026,-0.111615069,5.4934,1.75,0.035,0.623
757450,K00889.01,8.8849176,-0.111955845,2.0809,9.4,0.077,0.77
11507101,K00773.01,38.37784,-0.112296621,5.743,2.3,0.223,0.9
11414511,K00767.01,2.81650521,-0.112637397,2.4984,12,0.037,0.94
2837111,K01110.01,8.73477,-0.112978173,4.4921,1.62,0.083,0.93
3233043,K00966.02,7.76967,-0.113318949,4.7387,3.16,0.075,1.98
6756669,K00862.01,5.85152433,-0.113659725,3.2343,16,0.061,0.85
